已提交的虛擬內存 [兆字節],可用虛擬內存 [兆字節],虛擬內存負載 [%],使用的物理內存 [兆字節],可用物理內存 [兆字節],物理內存負載 [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Core 4 VID [V],Core 5 VID [V],Core 6 VID [V],Core 7 VID [V],核心時脈 (avg) [兆赫],Core 0 時脈 [兆赫],Core 1 時脈 [兆赫],Core 2 時脈 [兆赫],Core 3 時脈 [兆赫],Core 4 時脈 [兆赫],Core 5 時脈 [兆赫],Core 6 時脈 [兆赫],Core 7 時脈 [兆赫],總線時脈 [兆赫],Ring/LLC 時脈 [兆赫],核心有效時脈 (avg) [兆赫],Core 0 T0 有效時脈 [兆赫],Core 0 T1 有效時脈 [兆赫],Core 1 T0 有效時脈 [兆赫],Core 1 T1 有效時脈 [兆赫],Core 2 T0 有效時脈 [兆赫],Core 2 T1 有效時脈 [兆赫],Core 3 T0 有效時脈 [兆赫],Core 3 T1 有效時脈 [兆赫],Core 4 T0 有效時脈 [兆赫],Core 4 T1 有效時脈 [兆赫],Core 5 T0 有效時脈 [兆赫],Core 5 T1 有效時脈 [兆赫],Core 6 T0 有效時脈 [兆赫],Core 6 T1 有效時脈 [兆赫],Core 7 T0 有效時脈 [兆赫],Core 7 T1 有效時脈 [兆赫],平均有效時脈 [兆赫],核心溫度 (avg) [℃],Core 0 [℃],Core 1 [℃],Core 2 [℃],Core 3 [℃],Core 4 [℃],Core 5 [℃],Core 6 [℃],Core 7 [℃],磁芯到 TjMAX 的距離 (avg) [℃],Core 0 到 TjMAX 的距離 [℃],Core 1 到 TjMAX 的距離 [℃],Core 2 到 TjMAX 的距離 [℃],Core 3 到 TjMAX 的距離 [℃],Core 4 到 TjMAX 的距離 [℃],Core 5 到 TjMAX 的距離 [℃],Core 6 到 TjMAX 的距離 [℃],Core 7 到 TjMAX 的距離 [℃],CPU整體 [℃],核心最大值 [℃],CPU整體 [℃]_1,CPU IA 內核 [℃],CPU GT 內核（圖形） [℃],VR VCC 溫度 (SVID) [℃],CPU整體功耗 [W],IA 內核功耗 [W],系統 Agent 能量消耗 [W],剩餘芯片功耗 [W],PL1 功率限制 [W],PL2 功率限制 [W],內存時脈 [兆赫],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],CPU [℃],系統 [℃],MOS [℃],PCH [℃],CPU Socket [℃],T0 [℃],T1 [℃],+12V [V],VCCIO2 [V],Vcore [V],VIN3 [V],DRAM [V],VCCIO [V],VCCSA [V],VIN7 [V],+3.3V [V],CPU [RPM],系統 1 [RPM],系統 2 [RPM],系統 3 [RPM],V0 [V],V1 [V],+5V [V],DIMM[1] 溫度 (BANK 0/控制器0-ChannelA-DIMM1) [℃],DIMM[3] 溫度 (BANK 1/控制器0-ChannelB-DIMM1) [℃],讀取率 [MB/s]_17,寫入率 [MB/s]_18,讀取總數 [兆字節]_19,寫入總計 [兆字節]_20,讀取率 [MB/s]_21,寫入率 [MB/s]_22,讀取總數 [兆字節]_23,寫入總計 [兆字節]_24,GPU 溫度 [℃],GPU 內存結溫 [℃],GPU熱點溫度 [℃],GPU核心電壓 [V],GPU 線路電壓 (avg) [V],GPU PCIe +12V 輸入 電壓 [V],GPU 8-pin #1 輸入 電壓 [V],GPU 8-pin #2 輸入 電壓 [V],GPU 8-pin #3 輸入 電壓 [V],GPU Misc0 輸入 電壓 [V],GPU Misc1 輸入 電壓 [V],GPU SRAM 輸出 電壓 [V],GPU 風扇1 [RPM],GPU 風扇2 [RPM],GPU 能量消耗 [W],GPU 線路功耗 (avg) [W],GPU Core (NVVDD) 輸入 能量消耗 (sum) [W],GPU SRAM 輸入 能量消耗 (sum) [W],GPU PCIe +12V 輸入 能量消耗 [W],GPU 8-pin #1 輸入 能量消耗 [W],GPU 8-pin #2 輸入 能量消耗 [W],GPU 8-pin #3 輸入 能量消耗 [W],GPU Misc0 輸入 能量消耗 [W],GPU Misc1 輸入 能量消耗 [W],GPU Core (NVVDD2) 輸入 能量消耗 (sum) [W],GPU 輸入 PP Source 能量消耗 (sum) [W],GPU HV0 輸入 能量消耗 (sum) [W],GPU Core (NVVDD) 輸出 能量消耗 (sum) [W],GPU Core (NVVDD) 輸出 能量消耗 [W],GPU Core (NVVDD) 輸出 能量消耗 [W]_29,GPU SRAM 輸出 能量消耗 [W],GPU 時脈 [兆赫],GPU內存時脈 [兆赫],GPU Video 時脈 [兆赫],GPU 有效時脈 [兆赫],GPU 風扇1 [%],GPU 風扇2 [%],Total GPU 能量消耗 (normalized) [% of TDP] [%],Total GPU 能量消耗 [% of TDP] [%],分配的 GPU 內存 [兆字節],GPU D3D 內存專用 [兆字節],GPU D3D 內存動態 [兆字節],PCIe 鏈接速度 [GT/s],總下載量 [兆字節],總上傳 [兆字節],當前下載速度 [KB/s],當前上傳速率 [KB/s],幀率 [FPS],幀時間 [ms],Column1
26904,10624,71.6,15077,17587,46.1,1.255,1.255,1.236,1.241,1.253,1.28,1.263,1.264,1.249,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2691.2,2479,2679.2,2859.3,2682.2,2707.6,2630.8,2722.1,2741.3,2681.4,2733.7,2733,2684.3,2591.6,2644.5,2800.8,2689,2691.2,67,69,64,68,68,67,67,65,66,33,31,36,32,32,33,33,35,34,69,69,68,68,55,59,122.148,106.328,6.076,9.777,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,69.5,54.5,61,64,61,23,13.5,11.904,1.284,1.24,1.048,1.34,1.054,1.25,1.536,3.312,1746,3269,0,1080,0.073,1.056,4.925,54.5,52,0,0.05,4128,1033,0.116,0,15419,1,80.8,86,90.5,1.013,10.419,11.854,12.027,12.046,12.033,12.002,11.962,1.013,1622,1643,345.235,120.101,178.968,65.404,53.439,124.512,84.826,76.782,39.966,54.631,244.381,94.538,285.502,209.127,80.295,153.542,55.601,1935,2375.5,1695,1936.7,54,54,94.9,96.8,10455,10302,731,16,20,10,0.331,0,149,6.7,
26902,10626,71.6,15076,17589,46.1,1.237,1.249,1.237,1.248,1.265,1.219,1.219,1.224,1.235,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2764.8,2542.9,2657,2866,2803.3,2825.3,2742.4,2852.7,2787.4,2769.4,2759.6,2875.9,2750.9,2651.7,2694.8,2874.2,2782.6,2764.8,69,68,67,70,70,68,70,67,68,32,32,33,30,30,32,30,33,32,70,70,70,70,55,59,124.032,108.145,6.117,9.801,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,69.5,54.5,61,64,61,23,13,11.904,1.284,1.24,1.048,1.34,1.054,1.25,1.536,3.312,1746,3269,1132,1081,0.077,1.457,4.93,54.5,52,0,0.092,4128,1033,0.212,0,15420,1,80.7,86,90.4,1.013,10.414,11.848,12.022,12.04,12.025,11.995,11.952,1.013,1646,1643,341.482,116.476,181.472,65.41,53.671,124.62,86.125,77.779,39.931,54.645,246.883,94.614,287.868,211.234,11.636,155.021,56.229,1935,2375.5,1695,1920.2,54,54,92.9,97.6,10455,10302,731,16,20,10,0.804,1.399,146,6.8,
26908,10621,71.6,15083,17581,46.1,1.257,1.263,1.24,1.257,1.262,1.262,1.262,1.257,1.25,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2746.5,2575.1,2654.2,2803,2787.5,2752.2,2744.1,2799.4,2804.5,2729.5,2714.1,2884.8,2801.6,2647.3,2676.1,2847,2724.1,2746.5,68,69,63,73,70,67,69,66,69,32,31,37,27,30,33,31,34,31,69,73,70,70,55,59,124.863,108.915,6.156,9.823,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,70,54.5,61,63,61,23,13.5,11.904,1.286,1.238,1.048,1.34,1.054,1.25,1.536,3.308,1788,3269,1076,1084,0.033,1.306,4.93,54.5,52,0,0.064,4128,1033,0.433,0,15420,1,81.4,86,91,1.031,10.416,11.848,12.024,12.04,12.024,11.996,11.952,1.025,1652,1645,346.161,119.805,187.231,67.394,54.773,125.764,88.725,80.36,39.515,56.283,254.615,94.322,294.206,218.834,16.389,161.041,57.619,1935,2375.5,1695,1928.5,54,54,98.2,99.7,10455,10302,714,16,20,10,0.889,0.03,137,6.7,
26954,10575,71.8,15104,17561,46.2,1.258,1.257,1.256,1.256,1.256,1.256,1.256,1.261,1.264,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2937.3,2739.2,2821.1,3042.3,2911.5,2987.8,2962.7,3088.8,2989,2927.2,2973.4,3058.6,2894.6,2823.9,2789.8,3033.1,2954.2,2937.3,69,68,65,72,72,69,70,68,67,31,32,35,28,28,31,30,32,33,72,72,72,72,56,59,132.217,116.143,6.238,9.866,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,71,54.5,61,63,61,23,13.5,11.904,1.284,1.238,1.05,1.34,1.052,1.25,1.536,3.312,1767,3351,1075,1088,0.015,1.335,4.915,54.5,52,0,0.004,4128,1033,55.819,0,15529,1,81,86,90.7,1.031,10.418,11.851,12.027,12.044,12.026,11.999,11.955,1.025,1650,1646,344.619,118.972,180.99,65.15,53.415,123.65,85.862,77.546,39.308,54.407,246.141,93.719,286.487,214.283,49.522,157.177,56.93,1935,2375.5,1695,1926.7,54,54,95.2,97.1,10487,10334,729,16,20,10,1.268,0.031,136,6.2,
26995,10533,71.9,15118,17547,46.2,1.249,1.235,1.243,1.243,1.252,1.252,1.252,1.252,1.262,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,3236.7,2906.8,3082.7,3291.9,3182.9,3284.4,3270.2,3395.3,3302.1,3272.1,3278.3,3289.4,3313.1,3179.9,3159.6,3307.3,3270.7,3236.7,67,67,65,69,69,69,67,65,67,33,33,35,31,31,31,33,35,33,69,69,69,69,56,59,140.127,123.985,6.277,9.896,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,72,54.5,61,64,61,23.5,13.5,11.904,1.284,1.244,1.052,1.34,1.054,1.25,1.536,3.312,1826,3296,1146,1098,0.035,1.071,4.92,54.5,52,0,0.068,4128,1033,13.468,0,15556,1,76.1,86,86.2,1.063,10.47,11.929,12.045,12.111,12.079,12.045,12.03,1.05,1652,1645,316.631,56.713,68.338,34.143,29.31,87.494,34.663,26.864,32.956,28.487,102.481,75.824,148.99,84.858,11.474,58.106,26.714,1965,2375.5,1725,1926.5,54,54,55.4,53,10520,10366,729,16,20,10,0.947,7.549,144,3.4,
26993,10536,71.9,15119,17546,46.2,1.247,1.261,1.243,1.243,1.234,1.247,1.247,1.247,1.252,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2287.1,2104,2099.9,2580.5,2272.8,2371.4,2167.2,2382.2,2333,2478.2,2211.5,2467.3,2258.2,2209,2137.3,2345.2,2175.5,2287.1,66,66,62,66,66,73,67,65,66,34,34,38,34,34,27,33,35,34,68,73,70,70,56,59,115.995,100.306,5.974,9.745,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,68.5,54.5,61,64,61,23,13.5,11.952,1.284,1.236,1.048,1.34,1.054,1.25,1.538,3.312,1834,3380,1119,1108,0.033,1.308,4.925,54.5,52,0,0.048,4128,1033,0,0,15556,1,77.3,84,86.1,1.063,10.448,11.9,12.038,12.07,12.041,12.03,12.002,1.056,1655,1649,244.774,88.125,137.137,44.585,40.888,98.113,66.725,57.518,34.214,37.254,181.721,80.585,221.497,155.004,11.589,116.732,38.317,1965,2375.5,1725,1963.6,54,54,73.8,74.9,10520,10366,729,16,20,10,1.782,0,278,3.8,
26994,10534,71.9,15120,17544,46.2,1.251,1.24,1.234,1.252,1.252,1.266,1.266,1.256,1.241,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2174.1,1977.6,2004.4,2532.1,2139.4,2338.8,2045.3,2318.3,2132.7,2243.7,2145.8,2472.9,2082.3,2091.4,2008.5,2184.8,2067.6,2174.1,66,66,64,69,67,65,69,64,67,34,34,36,31,33,35,31,36,33,69,69,69,69,56,59,114.695,99.055,5.942,9.729,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,68,55,61,64,61,23.5,13.5,11.952,1.286,1.24,1.048,1.34,1.052,1.25,1.536,3.312,1759,3269,1153,1098,0.06,1.35,4.915,54.5,52,0,0.061,4128,1033,0,0,15556,1,77.7,82,86.5,1.063,10.448,11.905,12.04,12.072,12.037,12.028,12,1.056,1655,1649,264.234,89.48,135.545,43.819,40.598,97.679,66.057,56.756,34.137,36.611,179.371,80.794,219.637,143.992,63.187,107.818,36.204,1965,2375.5,1725,1959.9,54,54,74,74.3,10520,10366,729,16,21,10,1.458,0,273,4,
26992,10536,71.9,15118,17546,46.2,1.248,1.259,1.251,1.258,1.244,1.25,1.241,1.241,1.241,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2166.2,1974.6,2026.2,2422.9,2241,2326.3,2094.3,2309,2090.5,2259.7,2135.5,2374.1,2034.4,2122.8,2026,2241.2,1981,2166.2,66,67,62,67,67,68,66,66,66,34,33,38,33,33,32,34,34,34,69,68,69,69,55,59,114.353,98.701,5.947,9.733,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,69.5,55,61,64,61,23,13.5,11.952,1.286,1.236,1.048,1.34,1.052,1.25,1.538,3.316,1736,3278,1139,1090,0.075,1.056,4.915,54.3,52,0,0.033,4128,1033,0,0,15556,1,77.6,84,86.3,1.063,10.446,11.894,12.038,12.065,12.039,12.031,12.001,1.056,1657,1649,264.333,86.008,134.109,43.719,40.429,97.3,65.274,56.223,34.058,36.531,177.835,80.488,217.956,147.266,11.62,111.125,36.187,1965,2375.5,1725,1959.9,54,54,73.1,73.8,10520,10366,729,16,21,10,0.386,1.451,275,3.6,
26997,10532,71.9,15125,17540,46.3,1.247,1.251,1.239,1.254,1.249,1.251,1.241,1.246,1.246,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2171,1914.9,2062.8,2473.8,2023.7,2316.8,2096.9,2330.5,2108.2,2103.6,2253.1,2388.5,2192.2,2125,1968.9,2246.5,2130.3,2171,66,66,64,68,68,66,66,65,67,34,34,36,32,32,34,34,35,33,68,68,69,69,55,59,113.958,98.327,5.938,9.724,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,70,55,61,64,61,23,13.5,11.928,1.284,1.238,1.048,1.34,1.054,1.25,1.538,3.308,1777,3243,0,1086,0.037,1.307,4.92,54.3,52,0,0.033,4128,1033,0,0,15556,1,77.1,82,85.8,1.063,10.45,11.903,12.039,12.07,12.043,12.033,12.004,1.056,1656,1655,264.367,86.378,134.143,43.598,40.518,97.249,65.324,56.228,34.03,36.432,177.745,80.647,217.944,146.556,18.659,110.489,36.111,1965,2375.5,1725,1960,54,54,73.2,73.8,10520,10366,730,16,21,10,0.845,0,275,3.9,
26995,10533,71.9,15125,17539,46.3,1.24,1.245,1.235,1.25,1.235,1.251,1.239,1.228,1.239,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2623.3,2460.8,2480.7,2806.6,2660.9,2708,2512.7,2730.7,2610.3,2690.5,2683.5,2799.8,2610.6,2527.2,2466.9,2686.8,2536.9,2623.3,70,72,68,71,70,71,69,69,71,30,28,32,29,30,29,31,31,29,72,72,72,72,56,59,123.785,107.905,6.102,9.809,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,71.5,55,61,64,61,23,13.5,11.904,1.284,1.236,1.048,1.34,1.054,1.25,1.536,3.304,1785,3269,1075,1079,0.024,1.3,4.92,54.3,52,0,0.031,4128,1033,0.854,0,15558,1,80.4,84,89.9,1.063,10.422,11.857,12.029,12.047,12.03,12.004,11.96,1.031,1654,1653,339.989,115.887,179.946,65.226,52.833,122.631,85.482,76.967,38.712,54.478,245.181,92.147,284.529,210.989,18.219,154.085,56.879,1965,2375.5,1725,1943.2,54,54,102.6,96.4,10519,10366,730,16,21,10,1.907,0,124,11.1,
27010,10519,71.9,15140,17525,46.3,1.242,1.238,1.24,1.245,1.247,1.247,1.242,1.237,1.237,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2822,2561.7,2701,2960.7,2873.6,2863.9,2738.7,2932.7,2881,2820.9,2853.9,2949.6,2928.2,2736.2,2658.1,2925,2766.7,2822,66,64,66,68,70,65,66,63,67,34,36,34,32,30,35,34,37,33,68,70,70,70,56,59,128.953,112.853,6.249,9.881,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,71,55,61,64,61,23,13.5,11.928,1.284,1.242,1.05,1.34,1.054,1.25,1.536,3.312,1815,3243,1074,1082,0.074,1.1,4.925,54.5,52.3,0,0.041,4128,1034,0,0,15558,1,77.6,84,86.7,1.063,10.451,11.907,12.039,12.073,12.045,12.034,12.004,1.056,1656,1653,319.025,86.09,133.507,44.184,40.412,97.604,64.998,55.985,34.008,36.913,177.691,80.377,217.741,148.009,11.867,111.525,36.527,1965,2375.5,1725,1945.3,54,54,73,73.7,10520,10366,730,16,21,10,0.693,0,145,3.8,
27008,10520,71.9,15138,17526,46.3,1.25,1.256,1.244,1.244,1.27,1.27,1.242,1.242,1.232,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,4398.9,100,3699.1,2134.9,1994.6,2048.1,2449.6,2113.1,2223.3,2041.4,2177.7,2087.9,2239.1,2101.6,2281.5,2163.4,2053.8,1933.7,2270.1,1979,2134.9,66,66,65,72,65,64,65,64,64,34,34,35,28,35,36,35,36,36,72,72,71,71,56,59,114.101,98.429,5.971,9.734,4095.9,4095.9,1599.6,16,18,18,38,56,560,2,1,68.5,54.5,61,64,61,23,13.5,11.928,1.284,1.24,1.048,1.34,1.052,1.25,1.536,3.312,1767,3333,1140,1101,0.035,1.309,4.925,54.5,52.3,0,0.001,4128,1034,0,0,15558,1,76.9,82,85.6,1.063,10.451,11.907,12.04,12.072,12.045,12.034,12.004,1.056,1659,1655,257.393,89.014,130.608,43.056,39.864,96.537,63.728,54.622,33.863,35.989,173.664,80.181,214.055,139.891,89.244,104.327,35.586,1965,2375.5,1725,1960.3,54,54,70.3,72.5,10520,10366,730,16,21,10,0.622,0,255,3.9,
27011,10518,71.9,15141,17524,46.3,1.249,1.234,1.257,1.251,1.251,1.251,1.251,1.251,1.243,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2129.8,1945.4,2073,2366.8,2030.9,2227.7,1957.7,2280.9,2071,2203.6,2122.8,2375,2124,2110.8,1922.3,2291.8,1973.2,2129.8,65,65,66,67,64,64,64,64,66,35,35,34,33,36,36,36,36,34,66,67,68,68,56,59,113.766,98.087,5.969,9.739,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,68.5,55,61,63,61,23,13.5,11.928,1.284,1.24,1.05,1.34,1.054,1.25,1.538,3.308,1739,3243,1143,1094,0.03,1.302,4.915,54.3,52.3,0,0,4128,1034,0,0,15558,1,77.2,82,86.3,1.063,10.455,11.915,12.043,12.078,12.047,12.036,12.007,1.056,1656,1656,258.235,86.595,134.607,43.868,40.56,97.185,65.477,56.526,33.881,36.657,178.475,80.316,218.323,150.78,11.444,113.529,37.294,1965,2375.5,1725,1960.3,54,54,73.3,73.9,10520,10366,730,16,21,10,0.33,0,259,4,
27009,10520,71.9,15138,17527,46.3,1.254,1.255,1.256,1.256,1.261,1.25,1.25,1.25,1.25,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2090.9,1991.8,1920.8,2460.4,1927.5,2199.2,1889.4,2149.4,2097.1,2177.4,2005,2324.8,2001.3,2079.7,1984.5,2264.4,1980.9,2090.9,65,65,62,65,63,66,68,64,65,35,35,38,35,37,34,32,36,35,68,68,67,67,55,59,112.603,96.904,5.979,9.749,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,68.5,54.5,61,64,61,23.5,13.5,11.952,1.284,1.24,1.048,1.34,1.052,1.248,1.536,3.312,1767,3269,1134,1084,0.052,1.392,4.93,54.3,52.3,0,0.089,4128,1034,0,0,15558,1,76.9,82,85.4,1.063,10.45,11.907,12.039,12.071,12.041,12.032,12.003,1.056,1652,1653,258.127,86.38,135.22,43.579,40.781,97.611,65.775,56.738,34.496,36.418,178.799,81.176,219.265,147.313,11.269,113.146,34.112,1965,2375.5,1725,1960.4,54,54,70.4,74.3,10520,10366,730,16,21,10,1.044,1.399,253,4.5,
27013,10516,71.9,15142,17522,46.3,1.244,1.245,1.242,1.238,1.238,1.247,1.247,1.247,1.247,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2075.3,1967.4,1986.5,2389.4,2033.1,2200.4,1922.1,2160.2,1982.6,2106.5,2000.6,2264.3,1993.4,2062.3,1978,2180.3,1978.2,2075.3,69,68,65,71,70,70,69,66,69,32,32,35,29,30,30,31,34,31,71,71,71,71,56,59,112.361,96.671,5.988,9.736,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,69,55,61,64,61,23,13.5,11.928,1.284,1.238,1.058,1.34,1.054,1.25,1.536,3.308,1724,3200,1068,1079,0.055,1.387,4.915,54.5,52.3,0,0,4128,1034,0,0,15558,1,79.4,84,88.7,1.038,10.424,11.857,12.032,12.05,12.031,12.007,11.963,1.031,1646,1653,280.369,116.735,181.831,64.942,53.097,122.307,86.238,77.889,38.541,54.23,246.782,92.226,285.933,213.536,19.929,158.084,55.466,1950,2375.5,1710,1961.2,54,54,98.7,96.9,10519,10366,730,16,21,10,0.348,0,180,9.9,
27011,10517,71.9,15139,17525,46.3,1.245,1.266,1.24,1.24,1.241,1.241,1.241,1.241,1.252,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2903.5,2704,2799.8,3076.9,2973,2912.3,2815.3,2971.4,2896.6,2885.3,2939.2,3088.9,2896.9,2775.5,2823.6,2978.1,2920,2903.5,69,69,66,70,70,70,69,67,69,31,31,34,30,30,30,31,33,31,70,70,70,70,57,59,128.913,112.752,6.288,9.902,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,71,55,61,64,61,23,13.5,11.928,1.286,1.24,1.05,1.34,1.054,1.252,1.536,3.312,1775,3217,1040,1073,0.036,1.312,4.93,54.5,52.3,0,0.063,4128,1034,0,0,15558,1,80.3,84,89.6,1.038,10.42,11.85,12.029,12.041,12.025,12.002,11.959,1.031,1652,1646,345.294,120.593,187.885,65.249,53.765,122.471,89.102,80.508,38.525,54.486,253.135,92.128,291.53,216.472,47.159,159.852,56.626,1950,2375.5,1710,1943.7,54,54,97.9,98.4,10519,10366,730,16,21,10,0.396,0,122,8.4,
27013,10515,71.9,15141,17524,46.3,1.248,1.258,1.248,1.248,1.25,1.252,1.249,1.24,1.236,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,3018.9,2797.9,2900.1,3093.3,3073.4,3044.7,2991.8,3146.5,3063.1,3058.1,3056.7,3131.5,2987,2920.6,2954.6,3087.4,2995.1,3018.9,70,72,66,70,70,71,71,68,70,30,28,34,30,30,29,29,32,30,72,72,72,72,57,59,132.229,116.015,6.326,9.919,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,72,55,61,64,61,23,13.5,11.904,1.286,1.24,1.052,1.34,1.054,1.25,1.536,3.312,1815,3278,1133,1076,0.034,1.304,4.92,54.3,52.3,0,0.086,4128,1034,6.456,0,15571,1,80.5,84,89.7,1.038,10.431,11.862,12.034,12.051,12.033,12.011,11.969,1.056,1650,1647,341.306,118.368,182.638,63.403,52.583,120.151,86.705,78.152,38.087,52.939,246.031,90.992,284.49,215.6,48.131,159.874,55.744,1950,2375.5,1710,1940.2,54,54,98.3,96.9,10519,10366,730,16,21,10,1.361,0,115,8,
27010,10519,71.9,15148,17517,46.3,1.254,1.258,1.253,1.228,1.228,1.251,1.272,1.272,1.272,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2949.8,2767.6,2852.3,3063.8,3006.9,2968.5,2885.5,3033,2984.9,2945,3046.3,3043.6,2999.6,2838.6,2846.8,2960,2954.7,2949.8,68,68,65,70,68,70,69,68,69,32,32,35,30,32,30,31,32,31,72,70,71,71,56,59,130.178,113.979,6.317,9.915,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,71.5,55,61,64,61,23,13.5,11.928,1.284,1.24,1.052,1.34,1.054,1.25,1.536,3.316,1788,3314,1084,1085,0.035,1.103,4.92,54.3,52.3,0,0.099,4128,1034,3.738,0,15578,1,80.9,86,90.3,1.038,10.42,11.853,12.03,12.047,12.027,12,11.954,1.031,1653,1650,342.233,117.115,184.141,65.168,53.4,122.426,87.313,78.873,38.569,54.428,249.303,92.174,288.108,215.27,12.261,159.76,55.531,1950,2375.5,1710,1946.2,54,54,98.9,97.6,10519,10366,730,16,21,10,1.327,0,121,10.5,
27015,10514,71.9,15151,17513,46.3,1.259,1.253,1.257,1.257,1.257,1.262,1.262,1.262,1.262,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2868.3,2604,2819.3,2956.6,2905.4,2896.7,2830.9,2950.9,2849.4,2856.7,2908.7,3057.6,2930.6,2774.5,2786.2,2936.8,2828,2868.3,68,68,68,70,68,68,68,68,67,32,32,32,30,32,32,32,32,33,70,70,69,69,56,59,127.875,111.775,6.247,9.884,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,71,55.5,61,65,61,23,13.5,11.904,1.284,1.24,1.05,1.34,1.054,1.25,1.534,3.312,1785,3342,1105,1102,0.033,1.305,4.925,54.3,52.3,0,0.037,4128,1034,0,0,15578,1,81,86,90.5,1.038,10.421,11.857,12.031,12.049,12.029,12,11.953,1.031,1652,1656,343.596,120.612,186.793,66.23,54.15,123.798,88.546,80.029,38.951,55.309,253.012,92.969,291.868,216.032,45.464,158.924,57.103,1950,2375.5,1710,1940.2,54,54,99.2,98.9,10519,10366,731,16,21,10,0.431,0,123,6.7,
27011,10518,71.9,15151,17513,46.3,1.248,1.235,1.249,1.247,1.247,1.247,1.246,1.25,1.26,4400,4400,4400,4400,4400,4400,4400,4400,4400,100,3700,2960,2721.2,2849.8,3079.2,2961.8,2994.9,2918.9,3040.8,3045.3,2915.4,3024.8,3152.3,2951.7,2846.8,2916.2,3012.7,2928.3,2960,69,69,67,72,71,70,70,68,68,31,31,33,28,29,30,30,32,32,71,72,72,72,56,59,130.427,114.235,6.303,9.916,4095.9,4095.9,1600,16,18,18,38,56,560,2,1,72,55.5,61,64,61.5,23,13.5,11.928,1.286,1.24,1.052,1.34,1.054,1.25,1.536,3.312,1826,3314,1091,1096,0.033,1.304,4.925,54.3,52.3,0,0.067,4128,1034,0,0,15578,1,81.3,86,90.9,1.063,10.422,11.856,12.03,12.047,12.03,12.003,11.958,1.031,1652,1650,344.841,116.75,183.685,65.476,53.267,122.162,87.114,78.685,38.351,54.684,249.156,91.503,287.435,213.818,12.094,157.685,56.136,1965,2375.5,1725,1948,54,54,104.3,97.3,10520,10366,731,16,21,10,0.785,5.209,122,6.8,
